"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TMEM50A",252.176116205798,0.143329089525685,0.840904945323077,0.170446244040839,0.864659206688727,0.948270636639625
"PUS1",29.9496395814284,0.00146265945387717,1.40387620555398,0.00104187210246219,0.999168706485509,0.999302213795301
"ALAD",129.234155727441,1.59370665450135,1.65316633648443,0.964032849767843,0.335029456712968,0.659572720540918
"TRIM3",181.549808271497,-0.854487924384964,0.620260557592553,-1.37762737598781,0.168318364199503,0.484934614540968
"LOC120764752",26.0310707939629,-1.3485937398528,0.905826033399451,-1.48879993522785,0.136540059397627,0.443577406506614
"WDR83OS",26.4789101455219,0.902498588343432,1.28597601567215,0.70180048254766,0.482803597812245,0.761955787813045
"TRIM54",6.81388962502856,3.55002270712483,1.38392953210924,2.56517591738523,0.010312350638949,NA
"TXLNA",246.044348032445,0.262616837497688,0.328522852487579,0.799386817413614,0.424066151927495,0.72712242773587
"OGFOD2",68.1495380950647,-0.610211670270231,0.592239180549946,-1.03034667463844,0.302847296012953,0.631010261633972
"RAD51",6.40787150854717,2.75185048112418,1.64887145941868,1.66892965816411,0.0951313210828433,NA
"ZNF593",83.4071603648534,-0.960490855458585,0.727178996933183,-1.32084515574484,0.186552999760621,0.511599880382097
"IMP4",30.5045133298997,-0.339361346932049,0.855112584242972,-0.396861598326827,0.691469523757772,0.874890277510155
"TTYH2",10.0040410096464,0.118037728497554,1.04508148192912,0.112945957361782,0.910073400710594,NA
"LOC120747958",16.0324098219609,-1.68795222692808,1.0456853323363,-1.61420665924119,0.106482608050016,NA
"MYCBP",71.4417852012464,-0.560206770716631,0.771001222729821,-0.726596475078409,0.467473188212147,0.751989409142175
"INPP1",39.0419008014047,-0.840587873400614,1.0159967661489,-0.827352902496762,0.408037066952181,0.716617756855596
"TCTA",9.12533644582995,-1.67331237890417,1.52242698620471,-1.09910845910293,0.271720760628858,NA
"AMT",9.54244300546957,1.53942938495498,1.45110055743118,1.06087023195702,0.288748879234188,NA
"NICN1",10.7823739639908,0.274327962619614,1.00641561575715,0.272579199214063,0.785176703272393,NA
"LOC120758268",123.78753403786,-1.04471624957565,2.65178205493756,-0.393967614205102,0.693604949716581,0.874890277510155
"NMB",30.0497293415916,-1.8840815961062,1.15102102666956,-1.63687852128794,0.101655854672228,0.394431654484043
"LOC120748114",19.2063037742052,0.0804911365607993,1.25733575413091,0.0640172175939082,0.948956517270513,0.982377920440342
"SNX12",1139.46343993056,-0.366770719619412,0.464615498593578,-0.789406984333609,0.429874175075178,0.729992859448627
"COQ5",23.9906327674492,1.06929899489457,1.00289031239405,1.06621729383544,0.286325426278929,0.615652100344787
"ACY1",5.37744523061204,-0.512818653618579,1.43495462693334,-0.357376215242798,0.720810180170233,NA
"MPI",46.8290207659062,-1.04101794370559,0.940231134132728,-1.10719365261801,0.268210211261864,0.600930781021042
